\N	Ada, SD	ada-south dakota	515
\N	Agar, SD	agar-south dakota	153
\N	Agency Village, SD	agency village-south dakota	4963
\N	Agency Vlg, SD	agency vlg-south dakota	4963
\N	Akaska, SD	akaska-south dakota	75
\N	Albee, SD	albee-south dakota	505
\N	Alcester, SD	alcester-south dakota	1672
\N	Alexandria, SD	alexandria-south dakota	1616
\N	Allen, SD	allen-south dakota	872
\N	Alpena, SD	alpena-south dakota	516
\N	Alsen, SD	alsen-south dakota	3356
\N	Alsville, SD	alsville-south dakota	1057
\N	Altamont, SD	altamont-south dakota	2072
\N	Ames, SD	ames-south dakota	16309
\N	Amherst, SD	amherst-south dakota	88
\N	Anderson, SD	anderson-south dakota	335
\N	Andover, SD	andover-south dakota	235
\N	Appleby, SD	appleby-south dakota	24983
\N	Ardmore, SD	ardmore-south dakota	1327
\N	Argonne, SD	argonne-south dakota	1493
\N	Arlington, SD	arlington-south dakota	2062
\N	Armour, SD	armour-south dakota	1128
\N	Arpan, SD	arpan-south dakota	531
\N	Artas, SD	artas-south dakota	1286
\N	Artesian, SD	artesian-south dakota	734
\N	Ashton, SD	ashton-south dakota	291
\N	Astoria, SD	astoria-south dakota	485
\N	Athboy, SD	athboy-south dakota	335
\N	Athol, SD	athol-south dakota	291
\N	Auance, SD	auance-south dakota	971
\N	Aurora, SD	aurora-south dakota	863
\N	Aurora Center, SD	aurora center-south dakota	647
\N	Avon, SD	avon-south dakota	987
\N	Bad Nation, SD	bad nation-south dakota	226
\N	Badger, SD	badger-south dakota	75
\N	Bailey, SD	bailey-south dakota	151
\N	Bakerville, SD	bakerville-south dakota	5315
\N	Baltic, SD	baltic-south dakota	1879
\N	Bancroft, SD	bancroft-south dakota	829
\N	Barnard, SD	barnard-south dakota	63
\N	Batesland, SD	batesland-south dakota	486
\N	Bath, SD	bath-south dakota	620
\N	Bear Butte, SD	bear butte-south dakota	9377
\N	Beardsley, SD	beardsley-south dakota	2228
\N	Beebe, SD	beebe-south dakota	30061
\N	Belle Fourche, SD	belle fourche-south dakota	8007
\N	Belvidere, SD	belvidere-south dakota	167
\N	Bemis, SD	bemis-south dakota	483
\N	Ben Claire, SD	ben claire-south dakota	1512
\N	Beresford, SD	beresford-south dakota	3356
\N	Bethlehem, SD	bethlehem-south dakota	3515
\N	Betts, SD	betts-south dakota	18375
\N	Big Springs, SD	big springs-south dakota	1672
\N	Big Stone, SD	big stone-south dakota	1044
\N	Big Stone City, SD	big stone city-south dakota	1044
\N	Big Stone Cty, SD	big stone cty-south dakota	1044
\N	Bijou Hills, SD	bijou hills-south dakota	3054
\N	Billsburg, SD	billsburg-south dakota	153
\N	Bison, SD	bison-south dakota	515
\N	Bixby, SD	bixby-south dakota	515
\N	Black Hawk, SD	black hawk-south dakota	6307
\N	Blackpipe, SD	blackpipe-south dakota	436
\N	Bloomfield, SD	bloomfield-south dakota	296
\N	Blue Dog Lake, SD	blue dog lake-south dakota	1316
\N	Bluebell, SD	bluebell-south dakota	5315
\N	Blunt, SD	blunt-south dakota	463
\N	Bonesteel, SD	bonesteel-south dakota	526
\N	Bonilla, SD	bonilla-south dakota	527
\N	Bovee, SD	bovee-south dakota	558
\N	Bowdle, SD	bowdle-south dakota	710
\N	Box Elder, SD	box elder-south dakota	6217
\N	Bradley, SD	bradley-south dakota	244
\N	Brainard, SD	brainard-south dakota	63
\N	Brandon, SD	brandon-south dakota	10473
\N	Brandt, SD	brandt-south dakota	327
\N	Brentford, SD	brentford-south dakota	94
\N	Bridger, SD	bridger-south dakota	318
\N	Bridgewater, SD	bridgewater-south dakota	1003
\N	Bristol, SD	bristol-south dakota	567
\N	Britton, SD	britton-south dakota	2243
\N	Broadland, SD	broadland-south dakota	14534
\N	Brookings, SD	brookings-south dakota	24530
\N	Bruce, SD	bruce-south dakota	767
\N	Bryant, SD	bryant-south dakota	808
\N	Buffalo, SD	buffalo-south dakota	651
\N	Buffalo Gap, SD	buffalo gap-south dakota	283
\N	Buffalo Ridge, SD	buffalo ridge-south dakota	8044
\N	Bullhead, SD	bullhead-south dakota	378
\N	Burbank, SD	burbank-south dakota	493
\N	Burdock, SD	burdock-south dakota	1327
\N	Burke, SD	burke-south dakota	1094
\N	Burkmere, SD	burkmere-south dakota	1580
\N	Bushnell, SD	bushnell-south dakota	1178
\N	Butler, SD	butler-south dakota	567
\N	Cactus Flats, SD	cactus flats-south dakota	230
\N	Calico, SD	calico-south dakota	5271
\N	Camp Crook, SD	camp crook-south dakota	210
\N	Campbell, SD	campbell-south dakota	199
\N	Canistota, SD	canistota-south dakota	1160
\N	Canning, SD	canning-south dakota	16309
\N	Canova, SD	canova-south dakota	388
\N	Canton, SD	canton-south dakota	4440
\N	Capa, SD	capa-south dakota	554
\N	Caputa, SD	caputa-south dakota	162
\N	Carlock, SD	carlock-south dakota	1900
\N	Carpenter, SD	carpenter-south dakota	296
\N	Carter, SD	carter-south dakota	4449
\N	Carthage, SD	carthage-south dakota	215
\N	Cash, SD	cash-south dakota	515
\N	Castle Rock, SD	castle rock-south dakota	1353
\N	Castlewood, SD	castlewood-south dakota	1356
\N	Cavour, SD	cavour-south dakota	383
\N	Cedar Canyon, SD	cedar canyon-south dakota	1353
\N	Cedarbutte, SD	cedarbutte-south dakota	1330
\N	Center, SD	center-south dakota	1973
\N	Center Point, SD	center point-south dakota	1387
\N	Centerville, SD	centerville-south dakota	1471
\N	Central City, SD	central city-south dakota	3793
\N	Chalk Butte, SD	chalk butte-south dakota	365
\N	Chamberlain, SD	chamberlain-south dakota	3054
\N	Chance, SD	chance-south dakota	515
\N	Chancellor, SD	chancellor-south dakota	787
\N	Chelsea, SD	chelsea-south dakota	371
\N	Cherry Creek, SD	cherry creek-south dakota	318
\N	Chester, SD	chester-south dakota	693
\N	Cheyenne River Reservation, SD	cheyenne river reservation-south dakota	4230
\N	Claire City, SD	claire city-south dakota	195
\N	Claremont, SD	claremont-south dakota	465
\N	Clark, SD	clark-south dakota	1873
\N	Clark Colony, SD	clark colony-south dakota	385
\N	Clayton, SD	clayton-south dakota	730
\N	Clear Lake, SD	clear lake-south dakota	2072
\N	Clearfield, SD	clearfield-south dakota	4449
\N	Clough, SD	clough-south dakota	9377
\N	Coal Springs, SD	coal springs-south dakota	335
\N	Colman, SD	colman-south dakota	1340
\N	Colome, SD	colome-south dakota	748
\N	Colton, SD	colton-south dakota	1372
\N	Columbia, SD	columbia-south dakota	383
\N	Como, SD	como-south dakota	2149
\N	Conata, SD	conata-south dakota	102
\N	Conde, SD	conde-south dakota	566
\N	Cooper, SD	cooper-south dakota	971
\N	Corona, SD	corona-south dakota	434
\N	Corsica, SD	corsica-south dakota	1134
\N	Corson, SD	corson-south dakota	10473
\N	Cottonwood, SD	cottonwood-south dakota	230
\N	Crandall, SD	crandall-south dakota	566
\N	Craven, SD	craven-south dakota	2293
\N	Crazy Horse, SD	crazy horse-south dakota	5315
\N	Creighton, SD	creighton-south dakota	1111
\N	Cresbard, SD	cresbard-south dakota	247
\N	Crocker, SD	crocker-south dakota	244
\N	Crooks, SD	crooks-south dakota	2592
\N	Crow Creek, SD	crow creek-south dakota	1525
\N	Custer, SD	custer-south dakota	5315
\N	Dakota Dunes, SD	dakota dunes-south dakota	5789
\N	Dalesburg, SD	dalesburg-south dakota	1471
\N	Dallas, SD	dallas-south dakota	395
\N	Danforth, SD	danforth-south dakota	490
\N	Dante, SD	dante-south dakota	258
\N	Date, SD	date-south dakota	217
\N	Davis, SD	davis-south dakota	276
\N	De Smet, SD	de smet-south dakota	1695
\N	Deadwood, SD	deadwood-south dakota	1979
\N	Deerfield, SD	deerfield-south dakota	2109
\N	Degray, SD	degray-south dakota	463
\N	Dell Rapids, SD	dell rapids-south dakota	4996
\N	Delmont, SD	delmont-south dakota	625
\N	Dempster, SD	dempster-south dakota	1274
\N	Denby, SD	denby-south dakota	486
\N	Dewey, SD	dewey-south dakota	1327
\N	Dimock, SD	dimock-south dakota	459
\N	Dixon, SD	dixon-south dakota	2295
\N	Doland, SD	doland-south dakota	384
\N	Dolton, SD	dolton-south dakota	1003
\N	Dowling, SD	dowling-south dakota	1111
\N	Draper, SD	draper-south dakota	228
\N	Dry Wood Lake, SD	dry wood lake-south dakota	4963
\N	Dupree, SD	dupree-south dakota	1042
\N	Eagle, SD	eagle-south dakota	2495
\N	Eagle Butte, SD	eagle butte-south dakota	4230
\N	Eakin, SD	eakin-south dakota	16309
\N	Eden, SD	eden-south dakota	299
\N	Edgemont, SD	edgemont-south dakota	1327
\N	Edna, SD	edna-south dakota	689
\N	Edson, SD	edson-south dakota	971
\N	Egan, SD	egan-south dakota	428
\N	Elk Point, SD	elk point-south dakota	2795
\N	Elkton, SD	elkton-south dakota	1458
\N	Ellis, SD	ellis-south dakota	8044
\N	Ellsworth AFB, SD	ellsworth afb-south dakota	2903
\N	Elm Lake, SD	elm lake-south dakota	607
\N	Elm Springs, SD	elm springs-south dakota	190
\N	Elwood, SD	elwood-south dakota	318
\N	Emery, SD	emery-south dakota	730
\N	Emmet, SD	emmet-south dakota	3356
\N	England Ranch, SD	england ranch-south dakota	554
\N	Enning, SD	enning-south dakota	0
\N	Epiphany, SD	epiphany-south dakota	388
\N	Erwin, SD	erwin-south dakota	118
\N	Esmond, SD	esmond-south dakota	829
\N	Estelline, SD	estelline-south dakota	1274
\N	Ethan, SD	ethan-south dakota	895
\N	Eureka, SD	eureka-south dakota	1286
\N	Fairbank, SD	fairbank-south dakota	16309
\N	Fairburn, SD	fairburn-south dakota	170
\N	Fairfax, SD	fairfax-south dakota	244
\N	Fairpoint, SD	fairpoint-south dakota	9377
\N	Fairview, SD	fairview-south dakota	109
\N	Faith, SD	faith-south dakota	971
\N	Farmer, SD	farmer-south dakota	1616
\N	Farmingdale, SD	farmingdale-south dakota	162
\N	Faulkton, SD	faulkton-south dakota	1580
\N	Fedora, SD	fedora-south dakota	140
\N	Ferney, SD	ferney-south dakota	52
\N	Firesteel, SD	firesteel-south dakota	414
\N	Flandreau, SD	flandreau-south dakota	3448
\N	Fleming, SD	fleming-south dakota	170
\N	Florence, SD	florence-south dakota	844
\N	Flyger, SD	flyger-south dakota	811
\N	Foley, SD	foley-south dakota	24983
\N	Folsom, SD	folsom-south dakota	2238
\N	Forest City, SD	forest city-south dakota	1664
\N	Forestburg, SD	forestburg-south dakota	734
\N	Fort Meade, SD	fort meade-south dakota	63
\N	Fort Pierre, SD	fort pierre-south dakota	2835
\N	Fort Thompson, SD	fort thompson-south dakota	1525
\N	Foster, SD	foster-south dakota	4003
\N	Francis, SD	francis-south dakota	16309
\N	Frankfort, SD	frankfort-south dakota	612
\N	Franklin, SD	franklin-south dakota	693
\N	Frederick, SD	frederick-south dakota	607
\N	Freeman, SD	freeman-south dakota	2023
\N	Fruitdale, SD	fruitdale-south dakota	8007
\N	Fulton, SD	fulton-south dakota	355
\N	Game Lodge, SD	game lodge-south dakota	5315
\N	Gann Valley, SD	gann valley-south dakota	151
\N	Garden City, SD	garden city-south dakota	118
\N	Garretson, SD	garretson-south dakota	2959
\N	Gary, SD	gary-south dakota	665
\N	Gayville, SD	gayville-south dakota	741
\N	Geddes, SD	geddes-south dakota	558
\N	Gettysburg, SD	gettysburg-south dakota	1664
\N	Gill, SD	gill-south dakota	1353
\N	Glad Valley, SD	glad valley-south dakota	335
\N	Glen, SD	glen-south dakota	674
\N	Glencross, SD	glencross-south dakota	32
\N	Glendo, SD	glendo-south dakota	217
\N	Glenham, SD	glenham-south dakota	361
\N	Goodwin, SD	goodwin-south dakota	483
\N	Gopher, SD	gopher-south dakota	4003
\N	Gorman, SD	gorman-south dakota	1664
\N	Govert, SD	govert-south dakota	515
\N	Grashul, SD	grashul-south dakota	3515
\N	Grass Rope, SD	grass rope-south dakota	445
\N	Greenfield, SD	greenfield-south dakota	11988
\N	Greenway, SD	greenway-south dakota	1286
\N	Greenwood, SD	greenwood-south dakota	3470
\N	Gregory, SD	gregory-south dakota	1900
\N	Grenville, SD	grenville-south dakota	223
\N	Gretna, SD	gretna-south dakota	674
\N	Groton, SD	groton-south dakota	2068
\N	Grover, SD	grover-south dakota	24983
\N	Gumbo, SD	gumbo-south dakota	190
\N	Gustave, SD	gustave-south dakota	210
\N	Hamill, SD	hamill-south dakota	183
\N	Hammer, SD	hammer-south dakota	538
\N	Harney Peak, SD	harney peak-south dakota	5315
\N	Harrington, SD	harrington-south dakota	2279
\N	Harrisburg, SD	harrisburg-south dakota	5906
\N	Harrison, SD	harrison-south dakota	155
\N	Harrold, SD	harrold-south dakota	469
\N	Hartford, SD	hartford-south dakota	4713
\N	Hartley, SD	hartley-south dakota	153
\N	Hayes, SD	hayes-south dakota	83
\N	Hayti, SD	hayti-south dakota	1048
\N	Hayward, SD	hayward-south dakota	2238
\N	Hazel, SD	hazel-south dakota	432
\N	Headlee Ranch, SD	headlee ranch-south dakota	295
\N	Hecla, SD	hecla-south dakota	472
\N	Henry, SD	henry-south dakota	604
\N	Heppner, SD	heppner-south dakota	5870
\N	Hereford, SD	hereford-south dakota	9377
\N	Hermosa, SD	hermosa-south dakota	2238
\N	Herreid, SD	herreid-south dakota	634
\N	Herrick, SD	herrick-south dakota	322
\N	Hetland, SD	hetland-south dakota	2062
\N	Hidden Timber, SD	hidden timber-south dakota	3834
\N	Highmore, SD	highmore-south dakota	1238
\N	Hiles, SD	hiles-south dakota	1211
\N	Hill City, SD	hill city-south dakota	2109
\N	Hilland, SD	hilland-south dakota	1406
\N	Hillhead, SD	hillhead-south dakota	904
\N	Hills, SD	hills-south dakota	1286
\N	Hillsview, SD	hillsview-south dakota	1286
\N	Hilmoe, SD	hilmoe-south dakota	689
\N	Hisega, SD	hisega-south dakota	32980
\N	Hisle, SD	hisle-south dakota	1211
\N	Hitchcock, SD	hitchcock-south dakota	527
\N	Holabird, SD	holabird-south dakota	106
\N	Holmquist, SD	holmquist-south dakota	2813
\N	Hooker, SD	hooker-south dakota	1387
\N	Hoover, SD	hoover-south dakota	1353
\N	Hosmer, SD	hosmer-south dakota	348
\N	Hot Springs, SD	hot springs-south dakota	5870
\N	Houghton, SD	houghton-south dakota	146
\N	Houston, SD	houston-south dakota	419
\N	Hoven, SD	hoven-south dakota	672
\N	Howard, SD	howard-south dakota	1493
\N	Howell, SD	howell-south dakota	1238
\N	Howes, SD	howes-south dakota	318
\N	Hub City, SD	hub city-south dakota	11988
\N	Hudson, SD	hudson-south dakota	712
\N	Huffton, SD	huffton-south dakota	465
\N	Humboldt, SD	humboldt-south dakota	1200
\N	Huntimer, SD	huntimer-south dakota	1372
\N	Hurley, SD	hurley-south dakota	811
\N	Huron, SD	huron-south dakota	14534
\N	Huron Colony, SD	huron colony-south dakota	14534
\N	Ideal, SD	ideal-south dakota	167
\N	Imlay, SD	imlay-south dakota	102
\N	Imogene, SD	imogene-south dakota	217
\N	Inland, SD	inland-south dakota	200
\N	Interior, SD	interior-south dakota	295
\N	Iona, SD	iona-south dakota	1900
\N	Ipswich, SD	ipswich-south dakota	2293
\N	Irene, SD	irene-south dakota	819
\N	Iron Mountain, SD	iron mountain-south dakota	419
\N	Iroquois, SD	iroquois-south dakota	829
\N	Isabel, SD	isabel-south dakota	414
\N	James, SD	james-south dakota	2068
\N	James Valley, SD	james valley-south dakota	14534
\N	Janesville, SD	janesville-south dakota	537
\N	Janousek, SD	janousek-south dakota	1006
\N	Java, SD	java-south dakota	278
\N	Jefferson, SD	jefferson-south dakota	1667
\N	Joe Creek, SD	joe creek-south dakota	469
\N	Johnsonville, SD	johnsonville-south dakota	443
\N	Jolly Acres, SD	jolly acres-south dakota	43462
\N	Joubert, SD	joubert-south dakota	56
\N	Junction City, SD	junction city-south dakota	2795
\N	Junius, SD	junius-south dakota	8415
\N	Kadoka, SD	kadoka-south dakota	870
\N	Kampeska, SD	kampeska-south dakota	24983
\N	Kary, SD	kary-south dakota	638
\N	Kasper, SD	kasper-south dakota	995
\N	Kaylor, SD	kaylor-south dakota	0
\N	Keldron, SD	keldron-south dakota	115
\N	Kenel, SD	kenel-south dakota	1917
\N	Kennebec, SD	kennebec-south dakota	419
\N	Keyapaha, SD	keyapaha-south dakota	4449
\N	Keystone, SD	keystone-south dakota	844
\N	Kidder, SD	kidder-south dakota	2243
\N	Kimball, SD	kimball-south dakota	1352
\N	Kingsbury, SD	kingsbury-south dakota	1508
\N	Kirley, SD	kirley-south dakota	554
\N	Kones Corner, SD	kones corner-south dakota	1356
\N	Kranzburg, SD	kranzburg-south dakota	126
\N	Kyle, SD	kyle-south dakota	2245
\N	La Plant, SD	la plant-south dakota	402
\N	Labolt, SD	labolt-south dakota	161
\N	Lacy, SD	lacy-south dakota	2835
\N	Lake Alvin, SD	lake alvin-south dakota	5906
\N	Lake Andes, SD	lake andes-south dakota	1993
\N	Lake Brandt, SD	lake brandt-south dakota	693
\N	Lake Byron, SD	lake byron-south dakota	14534
\N	Lake Campbell, SD	lake campbell-south dakota	24530
\N	Lake City, SD	lake city-south dakota	320
\N	Lake Herman, SD	lake herman-south dakota	8415
\N	Lake Madison, SD	lake madison-south dakota	893
\N	Lake Mitchell, SD	lake mitchell-south dakota	18375
\N	Lake Norden, SD	lake norden-south dakota	1057
\N	Lake Poinsett, SD	lake poinsett-south dakota	2062
\N	Lake Preston, SD	lake preston-south dakota	994
\N	Lake Sinai, SD	lake sinai-south dakota	102
\N	Lakeport, SD	lakeport-south dakota	1006
\N	Lane, SD	lane-south dakota	34
\N	Langford, SD	langford-south dakota	558
\N	Lantry, SD	lantry-south dakota	164
\N	Laroche, SD	laroche-south dakota	2835
\N	Lauzen, SD	lauzen-south dakota	1327
\N	Lead, SD	lead-south dakota	3793
\N	Lebanon, SD	lebanon-south dakota	96
\N	Lemmon, SD	lemmon-south dakota	1921
\N	Lennox, SD	lennox-south dakota	3265
\N	Leola, SD	leola-south dakota	862
\N	Lesterville, SD	lesterville-south dakota	389
\N	Letcher, SD	letcher-south dakota	649
\N	Lightcap, SD	lightcap-south dakota	414
\N	Lily, SD	lily-south dakota	2813
\N	Linden Beach, SD	linden beach-south dakota	434
\N	Lindsey, SD	lindsey-south dakota	2835
\N	Little Eagle, SD	little eagle-south dakota	371
\N	Lodgepole, SD	lodgepole-south dakota	176
\N	Long Lake, SD	long lake-south dakota	90
\N	Long Valley, SD	long valley-south dakota	139
\N	Loomis, SD	loomis-south dakota	18375
\N	Lower Brule, SD	lower brule-south dakota	1380
\N	Lowry, SD	lowry-south dakota	953
\N	Loyalton, SD	loyalton-south dakota	674
\N	Lucas, SD	lucas-south dakota	1094
\N	Ludlow, SD	ludlow-south dakota	116
\N	Lyman, SD	lyman-south dakota	445
\N	Lyons, SD	lyons-south dakota	97
\N	Lyonville, SD	lyonville-south dakota	1352
\N	Madison, SD	madison-south dakota	8415
\N	Madsen Beach, SD	madsen beach-south dakota	1058
\N	Manchester, SD	manchester-south dakota	829
\N	Manderson, SD	manderson-south dakota	1126
\N	Mansfield, SD	mansfield-south dakota	365
\N	Maple Leaf, SD	maple leaf-south dakota	1917
\N	Marcus, SD	marcus-south dakota	9377
\N	Marcy Colony, SD	marcy colony-south dakota	2228
\N	Marion, SD	marion-south dakota	1378
\N	Martin, SD	martin-south dakota	2279
\N	Marty, SD	marty-south dakota	198
\N	Marvin, SD	marvin-south dakota	127
\N	Mason, SD	mason-south dakota	8007
\N	Maurine, SD	maurine-south dakota	971
\N	Maverick, SD	maverick-south dakota	5870
\N	Mayfield, SD	mayfield-south dakota	819
\N	Mc Intosh, SD	mc intosh-south dakota	295
\N	Mc Laughlin, SD	mc laughlin-south dakota	1917
\N	Mcclure, SD	mcclure-south dakota	204
\N	Mccook Lake, SD	mccook lake-south dakota	5789
\N	Meadow, SD	meadow-south dakota	335
\N	Meckling, SD	meckling-south dakota	11988
\N	Mellette, SD	mellette-south dakota	392
\N	Menno, SD	menno-south dakota	996
\N	Midland, SD	midland-south dakota	554
\N	Midway, SD	midway-south dakota	1387
\N	Milbank, SD	milbank-south dakota	4800
\N	Milesville, SD	milesville-south dakota	153
\N	Millboro, SD	millboro-south dakota	4449
\N	Miller, SD	miller-south dakota	2149
\N	Milltown, SD	milltown-south dakota	2228
\N	Mina, SD	mina-south dakota	2293
\N	Minnekata, SD	minnekata-south dakota	5870
\N	Miranda, SD	miranda-south dakota	1580
\N	Mission, SD	mission-south dakota	3834
\N	Mission Hill, SD	mission hill-south dakota	626
\N	Mission Ridge, SD	mission ridge-south dakota	2835
\N	Mitchell, SD	mitchell-south dakota	18375
\N	Mobridge, SD	mobridge-south dakota	4003
\N	Moe, SD	moe-south dakota	712
\N	Moenville, SD	moenville-south dakota	554
\N	Monroe, SD	monroe-south dakota	256
\N	Montrose, SD	montrose-south dakota	1170
\N	Moreau, SD	moreau-south dakota	971
\N	Morristown, SD	morristown-south dakota	217
\N	Mosher, SD	mosher-south dakota	4449
\N	Mound City, SD	mound city-south dakota	199
\N	Mount Vernon, SD	mount vernon-south dakota	1003
\N	Mud Butte, SD	mud butte-south dakota	200
\N	Murdo, SD	murdo-south dakota	638
\N	Mystic, SD	mystic-south dakota	2109
\N	N Sioux City, SD	n sioux city-south dakota	5789
\N	Naomi, SD	naomi-south dakota	3265
\N	Naples, SD	naples-south dakota	247
\N	Nemo, SD	nemo-south dakota	546
\N	New Effington, SD	new effington-south dakota	538
\N	New Holland, SD	new holland-south dakota	56
\N	New Underwood, SD	new underwood-south dakota	1210
\N	Newark, SD	newark-south dakota	2243
\N	Newell, SD	newell-south dakota	1353
\N	Nisland, SD	nisland-south dakota	531
\N	Nora, SD	nora-south dakota	1672
\N	Norbeck, SD	norbeck-south dakota	1580
\N	Norman Ranch, SD	norman ranch-south dakota	2835
\N	Norris, SD	norris-south dakota	436
\N	North Sioux City, SD	north sioux city-south dakota	5789
\N	Northville, SD	northville-south dakota	371
\N	Norway Center, SD	norway center-south dakota	712
\N	Nowlin, SD	nowlin-south dakota	554
\N	Nunda, SD	nunda-south dakota	191
\N	Oacoma, SD	oacoma-south dakota	522
\N	Oahe, SD	oahe-south dakota	16309
\N	Oakwood Lake, SD	oakwood lake-south dakota	767
\N	Oelrichs, SD	oelrichs-south dakota	282
\N	Oglala, SD	oglala-south dakota	1923
\N	Ohem, SD	ohem-south dakota	1042
\N	Okaton, SD	okaton-south dakota	98
\N	Okobojo, SD	okobojo-south dakota	16309
\N	Okreek, SD	okreek-south dakota	240
\N	Ola, SD	ola-south dakota	3054
\N	Old Town, SD	old town-south dakota	43462
\N	Oldham, SD	oldham-south dakota	263
\N	Olivet, SD	olivet-south dakota	452
\N	Olson, SD	olson-south dakota	116
\N	Olsonville, SD	olsonville-south dakota	3834
\N	Onaka, SD	onaka-south dakota	124
\N	Onida, SD	onida-south dakota	995
\N	Opal, SD	opal-south dakota	200
\N	Oral, SD	oral-south dakota	237
\N	Ordway, SD	ordway-south dakota	30061
\N	Orient, SD	orient-south dakota	293
\N	Orland, SD	orland-south dakota	8415
\N	Ortley, SD	ortley-south dakota	127
\N	Orton, SD	orton-south dakota	2835
\N	Ottumwa, SD	ottumwa-south dakota	554
\N	Owanka, SD	owanka-south dakota	149
\N	Pactola Lake, SD	pactola lake-south dakota	32980
\N	Palisade, SD	palisade-south dakota	2959
\N	Parade, SD	parade-south dakota	4230
\N	Parker, SD	parker-south dakota	1893
\N	Parkston, SD	parkston-south dakota	2228
\N	Parmelee, SD	parmelee-south dakota	1060
\N	Patricia, SD	patricia-south dakota	2279
\N	Paxton, SD	paxton-south dakota	395
\N	Peever, SD	peever-south dakota	810
\N	Pelican, SD	pelican-south dakota	24983
\N	Philip, SD	philip-south dakota	1406
\N	Pickstown, SD	pickstown-south dakota	210
\N	Piedmont, SD	piedmont-south dakota	3515
\N	Pierpont, SD	pierpont-south dakota	247
\N	Pierre, SD	pierre-south dakota	16309
\N	Pine Ridge, SD	pine ridge-south dakota	5271
\N	Pine Ridge Reservation, SD	pine ridge reservation-south dakota	5271
\N	Pine Run, SD	pine run-south dakota	3834
\N	Plainview, SD	plainview-south dakota	318
\N	Plankinton, SD	plankinton-south dakota	1226
\N	Plano, SD	plano-south dakota	355
\N	Platte, SD	platte-south dakota	2495
\N	Plum Creek, SD	plum creek-south dakota	1406
\N	Pluma, SD	pluma-south dakota	1979
\N	Pollock, SD	pollock-south dakota	335
\N	Polo, SD	polo-south dakota	293
\N	Porcupine, SD	porcupine-south dakota	2048
\N	Potato Creek, SD	potato creek-south dakota	295
\N	Powell, SD	powell-south dakota	2293
\N	Prairie City, SD	prairie city-south dakota	217
\N	Presho, SD	presho-south dakota	689
\N	Pringle, SD	pringle-south dakota	133
\N	Promise, SD	promise-south dakota	4003
\N	Provo, SD	provo-south dakota	1327
\N	Pukwana, SD	pukwana-south dakota	814
\N	Putney, SD	putney-south dakota	2068
\N	Quinn, SD	quinn-south dakota	230
\N	Ralph, SD	ralph-south dakota	29
\N	Ramona, SD	ramona-south dakota	502
\N	Ramsey, SD	ramsey-south dakota	1170
\N	Randolph, SD	randolph-south dakota	197
\N	Rapid City, SD	rapid city-south dakota	90647
\N	Rauville, SD	rauville-south dakota	24983
\N	Ravinia, SD	ravinia-south dakota	1993
\N	Raymond, SD	raymond-south dakota	385
\N	Red Elm, SD	red elm-south dakota	1042
\N	Red Iron Lake, SD	red iron lake-south dakota	320
\N	Red Owl, SD	red owl-south dakota	365
\N	Red Scaffold, SD	red scaffold-south dakota	318
\N	Red Shirt, SD	red shirt-south dakota	2238
\N	Redfield, SD	redfield-south dakota	3305
\N	Redig, SD	redig-south dakota	15
\N	Ree Heights, SD	ree heights-south dakota	234
\N	Reliance, SD	reliance-south dakota	445
\N	Renner, SD	renner-south dakota	2592
\N	Reva, SD	reva-south dakota	115
\N	Revillo, SD	revillo-south dakota	505
\N	Richland, SD	richland-south dakota	2795
\N	Ridgeview, SD	ridgeview-south dakota	402
\N	Robey, SD	robey-south dakota	732
\N	Rochford, SD	rochford-south dakota	2109
\N	Rockerville, SD	rockerville-south dakota	76442
\N	Rockham, SD	rockham-south dakota	143
\N	Rockyford, SD	rockyford-south dakota	2048
\N	Roland Colony, SD	roland colony-south dakota	1178
\N	Roscoe, SD	roscoe-south dakota	674
\N	Rosebud, SD	rosebud-south dakota	2064
\N	Rosebud Indian Reservation, SD	rosebud indian reservation-south dakota	2064
\N	Rosholt, SD	rosholt-south dakota	1093
\N	Roslyn, SD	roslyn-south dakota	321
\N	Roswell, SD	roswell-south dakota	1493
\N	Roubaix, SD	roubaix-south dakota	1979
\N	Rousseau, SD	rousseau-south dakota	16309
\N	Rowena, SD	rowena-south dakota	10473
\N	Rumpus Ridge, SD	rumpus ridge-south dakota	1160
\N	Running Water, SD	running water-south dakota	2410
\N	Rutland, SD	rutland-south dakota	152
\N	Saint Charles, SD	saint charles-south dakota	14
\N	Saint Francis, SD	saint francis-south dakota	1847
\N	Saint Lawrence, SD	saint lawrence-south dakota	437
\N	Saint Onge, SD	saint onge-south dakota	333
\N	Salem, SD	salem-south dakota	1973
\N	Sanator, SD	sanator-south dakota	5315
\N	Sand Lake, SD	sand lake-south dakota	383
\N	Sansarc, SD	sansarc-south dakota	83
\N	Scenic, SD	scenic-south dakota	102
\N	Scotland, SD	scotland-south dakota	1522
\N	Selby, SD	selby-south dakota	953
\N	Seneca, SD	seneca-south dakota	161
\N	Shadehill, SD	shadehill-south dakota	1921
\N	Shady Beach, SD	shady beach-south dakota	434
\N	Sharps Corner, SD	sharps corner-south dakota	2048
\N	Shelby, SD	shelby-south dakota	814
\N	Sherman, SD	sherman-south dakota	2959
\N	Shindler, SD	shindler-south dakota	39852
\N	Silver City, SD	silver city-south dakota	32980
\N	Silver Lake, SD	silver lake-south dakota	1003
\N	Sinai, SD	sinai-south dakota	102
\N	Sioux Falls, SD	sioux falls-south dakota	161141
